Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 2, 3, 2.807001, 2.811694, 2.809348,398.44, 0.000560744, 2.07741e-06
102045, 2, 3, 2.807099, 2.818324, 2.812712,398.44, 0.000560744, 1.8028e-06
102045, 2, 3, 2.805836, 2.810282, 2.808059,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805923, 2.809888, 2.807905,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805366, 2.809726, 2.807546,398.44, 0.000560744, 2.23611e-06
102045, 2, 3, 2.805885, 2.810727, 2.808306,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806062, 2.810753, 2.808408,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806001, 2.809393, 2.807697,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805568, 2.809878, 2.807723,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806051, 2.810498, 2.808274,398.44, 0.00157812, 4.29529e-06
102045, 2, 3, 2.806045, 2.810828, 2.808436,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806339, 2.810838, 2.808589,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805582, 2.809956, 2.807769,398.44, 0.000560744, 1.80278e-06
102045, 2, 3, 2.805774, 2.810304, 2.808039,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805937, 2.810559, 2.808248,398.44, 0.000560744, 1.80093e-06
102045, 2, 3, 2.805956, 2.810972, 2.808464,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806175, 2.810451, 2.808313,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805647, 2.810349, 2.807998,398.44, 0.00220802, 3.14058e-06
102045, 2, 3, 2.805646, 2.810197, 2.807922,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806514, 2.811573, 2.809044,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806149, 2.810936, 2.808543,398.44, 0.00073012, 2.07577e-06
102045, 2, 3, 2.805830, 2.810205, 2.808018,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805714, 2.810058, 2.807886,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805696, 2.810200, 2.807948,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805956, 2.810378, 2.808167,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806176, 2.811076, 2.808626,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805874, 2.810429, 2.808151,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805700, 2.810403, 2.808052,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.805284, 2.810475, 2.807880,398.44, 0.000560744, 1.80087e-06
102045, 2, 3, 2.806069, 2.810453, 2.808261,398.44, 0.000560744, 1.93935e-06
10420, 2, 3, 0.414063, 0.415318, 0.414690,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.414500, 0.415521, 0.415011,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413314, 0.416163, 0.414739,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413917, 0.415047, 0.414482,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.412793, 0.414050, 0.413421,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413884, 0.415044, 0.414464,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413841, 0.415131, 0.414486,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413796, 0.415013, 0.414405,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413903, 0.415092, 0.414497,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413806, 0.415005, 0.414406,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.414677, 0.414952, 0.414814,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413460, 0.415341, 0.414400,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413332, 0.415036, 0.414184,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.414016, 0.415177, 0.414596,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413965, 0.415060, 0.414513,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413486, 0.415420, 0.414453,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413824, 0.415019, 0.414422,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413793, 0.415129, 0.414461,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413717, 0.415298, 0.414508,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413803, 0.413928, 0.413866,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.414895, 0.416303, 0.415599,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413475, 0.415302, 0.414388,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.414092, 0.414278, 0.414185,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413657, 0.415194, 0.414425,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413008, 0.414484, 0.413746,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.414794, 0.414884, 0.414839,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413625, 0.415192, 0.414408,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.412324, 0.413844, 0.413084,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.415010, 0.415203, 0.415106,88.83, 0.000217376, 1.01102e-05
10420, 2, 3, 0.413688, 0.415391, 0.414539,88.83, 0.000217376, 1.01102e-05
1052, 2, 3, 0.153902, 0.154600, 0.154251,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.154391, 0.154675, 0.154533,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.157188, 0.157730, 0.157459,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.153882, 0.154305, 0.154094,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.154116, 0.154510, 0.154313,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.153962, 0.154464, 0.154213,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.153951, 0.154337, 0.154144,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.153941, 0.154621, 0.154281,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.153927, 0.154302, 0.154115,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.153733, 0.154138, 0.153936,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.153758, 0.154221, 0.153990,14.77, 0.00109793, 5.43691e-05
1052, 2, 3, 0.154137, 0.154438, 0.154287,14.77, 0.00109793, 5.43691e-05
