Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 2, 3, 2.320185, 2.330859, 2.325522,73.562659, 2431.876785, 1252.719722,74.015118, 2947.315645, 1510.665382,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.319387, 2.332314, 2.325851,96.469983, 823.763044, 460.116514,97.252588, 877.629052, 487.440820,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.323921, 2.331306, 2.327613,39.304134, 2596.405417, 1317.854775,39.411976, 3243.815859, 1641.613917,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.320273, 2.331051, 2.325662,61.332524, 2548.112355, 1304.722440,61.648609, 3100.745061, 1581.196835,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.319786, 2.331121, 2.325454,68.749304, 2442.503702, 1255.626503,69.144614, 2952.248382, 1510.696498,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.320171, 2.331353, 2.325762,60.536254, 2542.752617, 1301.644435,60.843166, 3091.064890, 1575.954028,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.319816, 2.331043, 2.325430,70.569691, 2411.081917, 1240.825804,70.985403, 2894.312240, 1482.648822,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.320224, 2.330962, 2.325593,73.354321, 2429.887653, 1251.620987,73.802553, 2940.296957, 1507.049755,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.320703, 2.330990, 2.325846,65.418164, 2544.416046, 1304.917105,65.779644, 3108.148475, 1586.964060,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.320618, 2.331173, 2.325895,63.193165, 2545.361680, 1304.277422,63.528847, 3093.224067, 1578.376457,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.319926, 2.331034, 2.325480,70.432022, 2437.101694, 1253.766858,70.846616, 2959.743698, 1515.295157,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.319838, 2.331037, 2.325438,69.912423, 2438.645234, 1254.278828,70.317658, 2929.751277, 1500.034467,388.13, 0.000560743, 1.80086e-06
102045, 2, 3, 2.320163, 2.330814, 2.325489,63.933253, 2546.614495, 1305.273874,64.275620, 3114.221979, 1589.248799,388.13, 0.000560743, 1.80086e-06
