Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 4, 3, 1.673867, 1.678675, 1.675662,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.670530, 1.679501, 1.676165,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.678352, 1.682458, 1.680822,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.673128, 1.677769, 1.674495,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672888, 1.677978, 1.674648,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.670826, 1.675073, 1.673054,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.673236, 1.678370, 1.674807,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.673745, 1.677876, 1.674970,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672664, 1.677798, 1.674516,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.671909, 1.676114, 1.673078,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.673021, 1.677763, 1.674480,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.670513, 1.675640, 1.672543,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672247, 1.677460, 1.673871,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672509, 1.677844, 1.674286,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.675405, 1.677965, 1.676465,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672957, 1.698193, 1.685715,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672738, 1.677540, 1.674116,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672924, 1.677530, 1.674345,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672206, 1.677766, 1.673974,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672427, 1.677312, 1.673942,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.673217, 1.677903, 1.674725,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672394, 1.677491, 1.673738,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672457, 1.677944, 1.674306,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.673528, 1.678019, 1.674815,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.673236, 1.678117, 1.674956,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672506, 1.677801, 1.674475,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672925, 1.677806, 1.674417,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672279, 1.678043, 1.674049,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672408, 1.677278, 1.673898,379.93, 0.000560743, 1.80086e-06
102045, 4, 3, 1.672552, 1.677293, 1.674103,379.93, 0.000560743, 1.80086e-06
10420, 4, 3, 0.297377, 0.298027, 0.297802,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.296851, 0.297872, 0.297486,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.296893, 0.299314, 0.298560,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297349, 0.298326, 0.297857,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297425, 0.298178, 0.297826,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297440, 0.298300, 0.297961,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.296949, 0.298006, 0.297583,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297292, 0.298252, 0.297770,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297315, 0.298530, 0.297863,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297402, 0.298514, 0.297941,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297420, 0.298082, 0.297796,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297301, 0.298062, 0.297703,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297259, 0.297967, 0.297686,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297380, 0.298242, 0.297841,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297200, 0.298170, 0.297711,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.296909, 0.298165, 0.297620,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297790, 0.298436, 0.298011,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297285, 0.298257, 0.297766,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.296738, 0.297978, 0.297438,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297309, 0.298533, 0.298014,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297261, 0.298445, 0.297824,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297003, 0.297978, 0.297571,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.296823, 0.298286, 0.297640,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.296782, 0.298068, 0.297565,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297590, 0.298053, 0.297868,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297257, 0.298133, 0.297703,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297436, 0.298124, 0.297824,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297211, 0.298092, 0.297688,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297144, 0.297940, 0.297674,75.94, 0.000217376, 1.01103e-05
10420, 4, 3, 0.297276, 0.298159, 0.297734,75.94, 0.000217376, 1.01103e-05
1052, 4, 3, 0.151360, 0.152425, 0.151951,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.152000, 0.152592, 0.152270,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.155069, 0.156253, 0.155750,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.152252, 0.152804, 0.152489,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151585, 0.152940, 0.152172,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151887, 0.154985, 0.153352,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151457, 0.152927, 0.152108,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151781, 0.152636, 0.152140,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151462, 0.152433, 0.151993,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151546, 0.152885, 0.152285,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151889, 0.152460, 0.152204,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151980, 0.152665, 0.152274,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151715, 0.152808, 0.152316,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.152133, 0.152848, 0.152439,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151870, 0.152972, 0.152370,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.152323, 0.153168, 0.152698,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151802, 0.152795, 0.152239,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.152299, 0.152770, 0.152477,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151862, 0.152853, 0.152407,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.152216, 0.153075, 0.152573,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151754, 0.152706, 0.152266,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151643, 0.152981, 0.152297,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151771, 0.152937, 0.152414,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.152249, 0.152946, 0.152524,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151494, 0.152450, 0.152027,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151537, 0.152422, 0.152012,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151684, 0.152652, 0.152102,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.152057, 0.153055, 0.152442,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151397, 0.152588, 0.152020,14.42, 0.00109793, 5.43691e-05
1052, 4, 3, 0.151611, 0.152382, 0.151968,14.42, 0.00109793, 5.43691e-05
203163, 4, 3, 3.148925, 3.159506, 3.153545,605.63, 0.0206253, 2.73657e-05
203163, 4, 3, 3.156196, 3.165277, 3.160883,605.63, 0.0206253, 2.73657e-05
203163, 4, 3, 3.145563, 3.156032, 3.150058,605.63, 0.0206253, 2.73657e-05
203163, 4, 3, 3.143456, 3.155726, 3.148884,605.63, 0.0206253, 2.73657e-05
203163, 4, 3, 3.144873, 3.155352, 3.149396,605.63, 0.0206253, 2.73657e-05
203163, 4, 3, 3.143431, 3.155165, 3.148296,605.63, 0.0206253, 2.73657e-05
203163, 4, 3, 3.144309, 3.155773, 3.149165,605.63, 0.0206253, 2.73657e-05
