Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 4, 3, 1.640258, 1.645183, 1.641952,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.629213, 1.638614, 1.632069,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.627784, 1.830374, 1.778732,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.630906, 1.637765, 1.633474,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.631585, 1.638016, 1.633696,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.631533, 1.637879, 1.633778,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.633134, 1.638009, 1.634788,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.631444, 1.637716, 1.633404,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.632544, 1.638319, 1.634529,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.631744, 1.638573, 1.634099,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.632471, 1.638244, 1.634635,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.633445, 1.639817, 1.635589,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.633449, 1.639400, 1.635849,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.632616, 1.638833, 1.634766,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.633344, 1.639632, 1.635424,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.633498, 1.639477, 1.635538,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.632638, 1.639173, 1.634834,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.631905, 1.638923, 1.634423,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.632513, 1.638700, 1.634611,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.632361, 1.638691, 1.634544,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.633503, 1.638347, 1.635089,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.632204, 1.638475, 1.634277,378.17, 0.000560743, 1.80086e-06
102045, 4, 3, 1.632224, 1.638465, 1.634278,378.17, 0.000560743, 1.80086e-06
