Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 2, 3, 6.436328, 6.436725, 6.436526,2651.529234, 2833.678405, 2742.603819,2664.248108, 2839.647636, 2751.947872,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.436103, 6.436478, 6.436291,2652.121245, 2833.761458, 2742.941352,2664.619664, 2839.861795, 2752.240730,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.435992, 6.436472, 6.436232,2652.659782, 2833.833874, 2743.246828,2664.863588, 2839.629852, 2752.246720,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.436016, 6.436453, 6.436235,2651.193809, 2833.716357, 2742.455083,2663.674769, 2839.836650, 2751.755709,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.435377, 6.435729, 6.435553,2652.295182, 2832.837625, 2742.566404,2664.377119, 2838.800172, 2751.588646,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.435952, 6.436375, 6.436163,2651.887986, 2833.730122, 2742.809054,2664.077085, 2839.580045, 2751.828565,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.434873, 6.436477, 6.435675,2653.584590, 2832.728188, 2743.156389,2666.102785, 2838.825163, 2752.463974,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.435156, 6.435639, 6.435397,2653.282649, 2833.922807, 2743.602728,2665.544741, 2839.647932, 2752.596336,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.435407, 6.437036, 6.436221,2651.771365, 2832.244243, 2742.007804,2664.065370, 2838.527917, 2751.296644,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.435253, 6.436790, 6.436021,2651.837597, 2832.400115, 2742.118856,2664.043915, 2837.911049, 2750.977482,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.435642, 6.437287, 6.436464,2653.146717, 2831.580457, 2742.363587,2665.699168, 2837.708457, 2751.703813,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.434717, 6.436211, 6.435464,2653.291649, 2832.550015, 2742.920832,2665.556591, 2838.540733, 2752.048662,22638.75, 0.000560743, 1.80086e-06
102045, 2, 3, 6.435876, 6.436403, 6.436139,2652.356866, 2832.891962, 2742.624414,2664.862566, 2840.205207, 2752.533887,22638.75, 0.000560743, 1.80086e-06
