Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 4, 3, 1.205535, 1.210907, 1.209135,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205482, 1.210734, 1.208923,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.207508, 1.211026, 1.209422,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205221, 1.210085, 1.208701,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205026, 1.210559, 1.208721,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205322, 1.211425, 1.209355,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205271, 1.210172, 1.208533,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205448, 1.210907, 1.209080,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205236, 1.211682, 1.209368,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205291, 1.210162, 1.208464,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205202, 1.210585, 1.208775,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205387, 1.209228, 1.208091,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205595, 1.210531, 1.208934,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205345, 1.210565, 1.208923,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205427, 1.210514, 1.208976,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205243, 1.211083, 1.209000,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205765, 1.210798, 1.209197,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205270, 1.210897, 1.209027,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205242, 1.210438, 1.208692,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205270, 1.210856, 1.209053,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205437, 1.210481, 1.209024,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205292, 1.211655, 1.209382,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205275, 1.210108, 1.208524,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205283, 1.210832, 1.209032,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205343, 1.210874, 1.208732,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205284, 1.210914, 1.208990,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205469, 1.210539, 1.208860,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205259, 1.210747, 1.208953,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205345, 1.211260, 1.209184,370.60, 0.000560744, 1.80087e-06
102045, 4, 3, 1.205201, 1.211150, 1.209096,370.60, 0.000560744, 1.80087e-06
10420, 4, 3, 0.214584, 0.215810, 0.215122,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213277, 0.214655, 0.214055,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213569, 0.215158, 0.214294,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213238, 0.216402, 0.215027,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213270, 0.214669, 0.214063,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213095, 0.214581, 0.213927,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213307, 0.214690, 0.214098,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213337, 0.214712, 0.214117,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213102, 0.214546, 0.213915,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213104, 0.214525, 0.213960,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213339, 0.214693, 0.214076,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.214818, 0.215386, 0.215028,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213670, 0.215066, 0.214510,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213427, 0.214889, 0.214251,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.214837, 0.215519, 0.215106,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213731, 0.215063, 0.214456,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.212983, 0.214674, 0.213607,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213623, 0.215183, 0.214589,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213368, 0.214933, 0.214304,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213590, 0.215023, 0.214370,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213725, 0.215088, 0.214490,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213731, 0.215098, 0.214399,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213654, 0.215032, 0.214393,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213608, 0.214973, 0.214288,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213366, 0.214756, 0.214129,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213257, 0.214681, 0.214081,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213312, 0.214738, 0.214103,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213345, 0.214802, 0.214121,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213466, 0.214878, 0.214261,76.88, 0.000217376, 1.01102e-05
10420, 4, 3, 0.213330, 0.214704, 0.214094,76.88, 0.000217376, 1.01102e-05
1052, 4, 3, 0.101362, 0.102813, 0.102133,14.44, 0.00109793, 5.43691e-05
1052, 4, 3, 0.101652, 0.102886, 0.102257,14.44, 0.00109793, 5.43691e-05
