Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 2, 3, 10.430249, 10.431116, 10.430682,796.938642, 799.946268, 798.442455,699.362660, 701.646777, 700.504719,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.422125, 10.422417, 10.422271,798.008732, 801.496206, 799.752469,700.278059, 702.853288, 701.565674,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.421299, 10.422255, 10.421777,798.135561, 801.241957, 799.688759,700.327577, 702.698959, 701.513268,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.417900, 10.418263, 10.418082,798.589117, 801.848769, 800.218943,700.763960, 703.170522, 701.967241,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419899, 10.420582, 10.420240,798.363688, 801.606995, 799.985341,700.582206, 702.985074, 701.783640,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.418929, 10.419383, 10.419156,798.345481, 801.770033, 800.057757,700.585121, 703.114793, 701.849957,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419295, 10.420231, 10.419763,798.372917, 801.633628, 800.003273,700.599093, 702.939991, 701.769542,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.420278, 10.420925, 10.420601,798.273336, 801.591852, 799.932594,700.512992, 702.902752, 701.707872,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419312, 10.420304, 10.419808,798.352299, 801.628537, 799.990418,700.592351, 702.994914, 701.793633,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.420617, 10.421419, 10.421018,798.190423, 801.538720, 799.864571,700.459379, 702.844705, 701.652042,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.420139, 10.420774, 10.420456,798.384093, 801.560145, 799.972119,700.543931, 702.931856, 701.737893,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419376, 10.420427, 10.419902,798.453974, 801.522088, 799.988031,700.653736, 702.903744, 701.778740,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419996, 10.420670, 10.420333,798.533119, 801.606408, 800.069763,700.663952, 702.959092, 701.811522,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419926, 10.420398, 10.420162,798.410229, 801.675394, 800.042811,700.580064, 703.012299, 701.796182,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.418691, 10.420002, 10.419347,798.493314, 801.676437, 800.084875,700.619046, 703.029493, 701.824270,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419942, 10.420745, 10.420343,798.311203, 801.764102, 800.037653,700.532870, 703.056575, 701.794723,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.418898, 10.420075, 10.419486,798.520155, 801.652829, 800.086492,700.712635, 703.011091, 701.861863,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419882, 10.420784, 10.420333,798.212123, 801.691371, 799.951747,700.458924, 703.036025, 701.747474,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419711, 10.420875, 10.420293,798.346302, 801.557879, 799.952090,700.568446, 702.888656, 701.728551,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419138, 10.419201, 10.419170,798.351303, 801.822461, 800.086882,700.570610, 703.096108, 701.833359,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419509, 10.420521, 10.420015,798.438833, 801.587145, 800.012989,700.631050, 702.957839, 701.794445,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419945, 10.420090, 10.420018,798.372692, 801.713099, 800.042896,700.573034, 703.073993, 701.823513,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419419, 10.419470, 10.419445,798.454616, 801.691673, 800.073144,700.641418, 703.051918, 701.846668,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.420306, 10.420414, 10.420360,798.322656, 801.673633, 799.998144,700.531605, 703.038147, 701.784876,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.420149, 10.421904, 10.421026,798.392674, 801.405627, 799.899151,700.579682, 702.819611, 701.699647,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419390, 10.419967, 10.419678,798.436154, 801.698476, 800.067315,700.596806, 703.031339, 701.814072,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.420827, 10.421568, 10.421197,798.137455, 801.622976, 799.880216,700.359505, 702.989563, 701.674534,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419243, 10.420865, 10.420054,798.417338, 801.559397, 799.988368,700.601602, 702.928803, 701.765202,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419075, 10.419876, 10.419475,798.461799, 801.650991, 800.056395,700.676045, 702.986761, 701.831403,22602.43, 0.000560744, 1.80087e-06
102045, 2, 3, 10.419358, 10.419774, 10.419566,798.406434, 801.693831, 800.050132,700.622505, 703.023736, 701.823121,22602.43, 0.000560744, 1.80087e-06
10420, 2, 3, 1.169913, 1.170501, 1.170207,710.093548, 715.558447, 712.825998,606.231809, 609.543637, 607.887723,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.173853, 1.174904, 1.174379,709.341052, 709.441324, 709.391188,603.526750, 604.967771, 604.247261,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.170035, 1.173844, 1.171940,710.313503, 711.070743, 710.692123,605.818716, 606.747573, 606.283144,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.170091, 1.170417, 1.170254,710.623928, 715.411049, 713.017488,606.363047, 609.520894, 607.941971,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.170143, 1.170479, 1.170311,710.755164, 714.952647, 712.853905,606.628484, 609.060701, 607.844592,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169690, 1.170143, 1.169917,711.223035, 715.100449, 713.161742,606.985138, 609.349762, 608.167450,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169878, 1.170079, 1.169979,710.821031, 715.492637, 713.156834,606.693384, 609.641612, 608.167498,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.170063, 1.170365, 1.170214,710.688251, 715.428216, 713.058234,606.444683, 609.458098, 607.951391,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.170225, 1.171161, 1.170693,710.762045, 714.102824, 712.432434,606.573030, 608.435073, 607.504052,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169790, 1.170537, 1.170164,711.229973, 714.761619, 712.995796,606.938712, 608.981088, 607.959900,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169771, 1.170849, 1.170310,709.917323, 715.555162, 712.736242,605.939184, 609.647269, 607.793226,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169709, 1.169911, 1.169810,711.065769, 715.759546, 713.412657,606.896451, 609.891208, 608.393829,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169823, 1.170436, 1.170130,710.933262, 714.561213, 712.747238,606.816224, 608.881902, 607.849063,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169566, 1.170225, 1.169896,710.663590, 715.755455, 713.209523,606.514533, 609.810408, 608.162471,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169585, 1.170230, 1.169907,710.873452, 715.175900, 713.024676,606.932623, 609.335551, 608.134087,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169645, 1.170196, 1.169921,710.592485, 715.749847, 713.171166,606.514242, 609.788204, 608.151223,2257.97, 0.000217376, 1.01102e-05
10420, 2, 3, 1.169838, 1.170345, 1.170092,710.618707, 715.671261, 713.144984,606.382227, 609.734473, 608.058350,2257.97, 0.000217376, 1.01102e-05
