Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 4, 3, 7.033077, 7.034229, 7.033802,682.957665, 698.404909, 693.936009,608.343457, 614.455267, 612.179371,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.826596, 6.840638, 6.836710,716.150450, 732.404561, 727.924363,634.552238, 642.147587, 638.790615,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.929060, 6.937452, 6.931652,699.582445, 717.027257, 711.205316,622.272395, 627.996790, 625.806031,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.854741, 6.855596, 6.855222,712.050147, 729.845957, 724.689716,632.084783, 638.536499, 636.154696,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.619522, 6.621783, 6.620720,756.170825, 775.386967, 769.316907,666.281216, 672.651133, 670.477854,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.835371, 6.835988, 6.835618,715.481447, 732.519312, 727.593092,634.723567, 640.973577, 638.784073,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.870780, 6.874000, 6.872889,709.600358, 727.093837, 721.284279,629.540264, 635.988618, 633.717935,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.992760, 6.993481, 6.993026,689.502965, 706.243224, 701.104103,613.908571, 620.006977, 617.706915,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.865637, 6.867446, 6.866612,710.911811, 728.097093, 722.281161,630.694793, 636.758349, 634.605606,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 7.002196, 7.003735, 7.002740,687.754094, 702.699129, 698.518211,612.493466, 618.652934, 616.217362,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.736839, 6.739325, 6.738254,733.694820, 751.492524, 746.320712,648.920727, 655.165856, 652.981454,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.701313, 6.701997, 6.701746,740.945712, 757.893961, 753.195522,654.041783, 660.520138, 658.189201,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.877313, 7.135725, 7.070740,666.381174, 725.189160, 688.446265,595.751048, 635.358271, 608.009931,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.746290, 6.747354, 6.746749,731.729326, 750.414795, 744.813307,647.646708, 653.805388, 651.605830,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.724225, 6.726190, 6.725357,736.284238, 753.891463, 748.775361,650.966205, 657.091251, 654.864939,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.780309, 6.782298, 6.781113,725.198997, 743.830942, 737.795127,642.293387, 649.189071, 646.516906,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.881500, 6.883287, 6.882450,707.327435, 723.984520, 719.203327,628.297358, 634.580576, 632.344960,17072.23, 0.000578011, 1.74052e-06
102045, 4, 3, 6.894736, 6.895849, 6.895338,705.768153, 721.474187, 717.307566,626.849103, 633.005329, 630.678712,17072.23, 0.000578011, 1.74052e-06
