Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 4, 3, 3.035358, 3.036073, 3.035724,5121.151424, 6138.014455, 5510.979711,5167.208362, 6193.526704, 5562.019279,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.035204, 3.036198, 3.035644,5120.827894, 6128.584388, 5516.566330,5167.035456, 6182.568416, 5567.472211,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.034056, 3.035537, 3.035070,5139.132103, 6133.177452, 5521.119389,5185.604758, 6187.033707, 5572.004280,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.034498, 3.035700, 3.035257,5117.864825, 6127.886531, 5514.843532,5163.295663, 6181.777270, 5565.257150,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.034728, 3.035052, 3.034856,5116.873950, 6138.542101, 5512.494264,5162.182558, 6192.915322, 5562.709527,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.033743, 3.034467, 3.034044,5124.838866, 6131.508617, 5514.691859,5169.619288, 6191.271470, 5566.482729,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.034845, 3.035796, 3.035183,5121.757576, 6135.048312, 5509.103175,5167.335848, 6190.545598, 5559.464219,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.032932, 3.033986, 3.033622,5123.050163, 6130.096037, 5525.578391,5167.342829, 6183.282255, 5574.845919,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.034310, 3.035187, 3.034766,5118.949655, 6131.330457, 5517.886335,5164.566603, 6185.429986, 5568.273016,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.032785, 3.034271, 3.033290,5133.702546, 6122.413472, 5524.307978,5178.698997, 6177.248181, 5575.119828,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.034021, 3.036513, 3.035582,5107.920410, 6114.391836, 5507.650942,5152.979945, 6167.700671, 5557.634292,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.034216, 3.035036, 3.034716,5122.385062, 6129.486840, 5519.831774,5167.323800, 6180.461223, 5569.332196,16993.69, 0.000662712, 1.77533e-06
102045, 4, 3, 3.034124, 3.034986, 3.034604,5117.944835, 6131.245257, 5521.568149,5163.241083, 6181.402473, 5571.021850,16993.69, 0.000662712, 1.77533e-06
