Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Data_size(in KB), Nodal_error, L2 Error
102045, 4, 3, 1.255112, 1.256891, 1.255696,388.04, 0.000560744, 1.83406e-06
102045, 4, 3, 1.255038, 1.256357, 1.255512,388.04, 0.000560744, 1.83361e-06
102045, 4, 3, 1.254561, 1.255670, 1.255166,388.04, 0.000560744, 1.83382e-06
102045, 4, 3, 1.254322, 1.258353, 1.256146,388.04, 0.000560744, 1.82804e-06
102045, 4, 3, 1.254349, 1.256110, 1.255162,388.04, 0.000560744, 1.82662e-06
102045, 4, 3, 1.255105, 1.256774, 1.255758,388.04, 0.000560744, 1.83341e-06
102045, 4, 3, 1.254308, 1.255881, 1.255061,388.04, 0.000560744, 1.82691e-06
102045, 4, 3, 1.254267, 1.256007, 1.255292,388.04, 0.000560744, 1.8252e-06
102045, 4, 3, 1.254253, 1.255856, 1.255079,388.04, 0.000560744, 1.82529e-06
102045, 4, 3, 1.254323, 1.256254, 1.255288,388.04, 0.000560744, 1.82749e-06
102045, 4, 3, 1.254262, 1.256167, 1.255354,388.04, 0.000560744, 1.82762e-06
102045, 4, 3, 1.254323, 1.256348, 1.255337,388.04, 0.000560744, 1.82711e-06
102045, 4, 3, 1.254290, 1.256480, 1.255364,388.04, 0.000560744, 1.82767e-06
102045, 4, 3, 1.254253, 1.255827, 1.255053,388.04, 0.000560744, 1.82481e-06
102045, 4, 3, 1.254294, 1.256071, 1.255179,388.04, 0.000560744, 1.82689e-06
102045, 4, 3, 1.254357, 1.255571, 1.255173,388.04, 0.000560744, 1.82684e-06
102045, 4, 3, 1.254254, 1.256001, 1.255261,388.04, 0.000560744, 1.82586e-06
102045, 4, 3, 1.254315, 1.255258, 1.254933,388.04, 0.000560744, 1.82736e-06
102045, 4, 3, 1.254305, 1.255861, 1.255035,388.04, 0.000560744, 1.8254e-06
102045, 4, 3, 1.254356, 1.256705, 1.255535,388.04, 0.000560744, 1.82695e-06
102045, 4, 3, 1.255126, 1.257172, 1.255964,388.04, 0.000560744, 1.83376e-06
102045, 4, 3, 1.255130, 1.256681, 1.255696,388.04, 0.000560744, 1.83411e-06
102045, 4, 3, 1.254295, 1.256287, 1.255279,388.04, 0.000560744, 1.8275e-06
102045, 4, 3, 1.254292, 1.255246, 1.254944,388.04, 0.000560744, 1.82702e-06
102045, 4, 3, 1.254350, 1.255732, 1.255269,388.04, 0.000560744, 1.82791e-06
102045, 4, 3, 1.254295, 1.256315, 1.255329,388.04, 0.000560744, 1.82536e-06
102045, 4, 3, 1.254321, 1.256169, 1.255167,388.04, 0.000560744, 1.82714e-06
102045, 4, 3, 1.254326, 1.256088, 1.255095,388.04, 0.000560744, 1.82771e-06
102045, 4, 3, 1.254287, 1.255745, 1.255227,388.04, 0.000560744, 1.82675e-06
102045, 4, 3, 1.255041, 1.255703, 1.255364,388.04, 0.000560744, 1.83377e-06
10420, 4, 3, 0.138696, 0.140112, 0.139450,77.91, 0.000217376, 1.01437e-05
10420, 4, 3, 0.138693, 0.139567, 0.139169,77.91, 0.000217376, 1.01372e-05
10420, 4, 3, 0.138850, 0.139703, 0.139234,77.91, 0.000217376, 1.01702e-05
10420, 4, 3, 0.138704, 0.140171, 0.139412,77.91, 0.000217376, 1.01424e-05
10420, 4, 3, 0.138729, 0.140150, 0.139363,77.91, 0.000217376, 1.01828e-05
10420, 4, 3, 0.138629, 0.139630, 0.139143,77.91, 0.000217376, 1.01424e-05
10420, 4, 3, 0.138676, 0.140176, 0.139396,77.91, 0.000217376, 1.01386e-05
10420, 4, 3, 0.138848, 0.139944, 0.139354,77.91, 0.000217376, 1.01696e-05
10420, 4, 3, 0.138694, 0.140309, 0.139552,77.91, 0.000217376, 1.0144e-05
10420, 4, 3, 0.138737, 0.139625, 0.139197,77.91, 0.000217376, 1.0165e-05
10420, 4, 3, 0.138693, 0.139674, 0.139206,77.91, 0.000217376, 1.01393e-05
10420, 4, 3, 0.138855, 0.139801, 0.139282,77.91, 0.000217376, 1.017e-05
10420, 4, 3, 0.138741, 0.140062, 0.139305,77.91, 0.000217376, 1.01747e-05
10420, 4, 3, 0.138697, 0.139747, 0.139260,77.91, 0.000217376, 1.01413e-05
10420, 4, 3, 0.138718, 0.139646, 0.139178,77.91, 0.000217376, 1.01521e-05
10420, 4, 3, 0.138646, 0.139492, 0.139101,77.91, 0.000217376, 1.01195e-05
10420, 4, 3, 0.138686, 0.139696, 0.139098,77.91, 0.000217376, 1.01318e-05
10420, 4, 3, 0.138690, 0.139652, 0.139192,77.91, 0.000217376, 1.01359e-05
10420, 4, 3, 0.138900, 0.140079, 0.139446,77.91, 0.000217376, 1.01704e-05
10420, 4, 3, 0.138689, 0.140184, 0.139375,77.91, 0.000217376, 1.01424e-05
10420, 4, 3, 0.138680, 0.139620, 0.139187,77.91, 0.000217376, 1.01304e-05
10420, 4, 3, 0.138646, 0.139739, 0.139217,77.91, 0.000217376, 1.01293e-05
10420, 4, 3, 0.138722, 0.139585, 0.139161,77.91, 0.000217376, 1.01862e-05
10420, 4, 3, 0.138697, 0.139636, 0.139106,77.91, 0.000217376, 1.01622e-05
10420, 4, 3, 0.138711, 0.139766, 0.139268,77.91, 0.000217376, 1.01457e-05
10420, 4, 3, 0.138704, 0.139583, 0.139159,77.91, 0.000217376, 1.013e-05
10420, 4, 3, 0.138720, 0.139785, 0.139299,77.91, 0.000217376, 1.01391e-05
10420, 4, 3, 0.138709, 0.139743, 0.139280,77.91, 0.000217376, 1.01434e-05
10420, 4, 3, 0.138686, 0.139589, 0.139096,77.91, 0.000217376, 1.01392e-05
10420, 4, 3, 0.138711, 0.139565, 0.139125,77.91, 0.000217376, 1.01686e-05
1052, 4, 3, 0.015704, 0.017058, 0.016361,14.07, 0.00109793, 5.50015e-05
1052, 4, 3, 0.015668, 0.016706, 0.016173,14.07, 0.00109793, 5.51246e-05
1052, 4, 3, 0.015688, 0.016710, 0.016219,14.07, 0.00109793, 5.5125e-05
1052, 4, 3, 0.015670, 0.016817, 0.016269,14.07, 0.00109793, 5.51232e-05
1052, 4, 3, 0.015700, 0.017019, 0.016357,14.07, 0.00109793, 5.43878e-05
1052, 4, 3, 0.015692, 0.016680, 0.016148,14.07, 0.00109793, 5.51242e-05
1052, 4, 3, 0.015710, 0.017002, 0.016352,14.07, 0.00109793, 5.43889e-05
1052, 4, 3, 0.015689, 0.016557, 0.016141,14.07, 0.00109793, 5.51244e-05
1052, 4, 3, 0.015684, 0.016906, 0.016314,14.07, 0.00109793, 5.51238e-05
1052, 4, 3, 0.015684, 0.016825, 0.016258,14.07, 0.00109793, 5.51222e-05
1052, 4, 3, 0.015674, 0.016779, 0.016221,14.07, 0.00109793, 5.51279e-05
1052, 4, 3, 0.015704, 0.016814, 0.016250,14.07, 0.00109793, 5.51253e-05
1052, 4, 3, 0.015708, 0.016978, 0.016335,14.07, 0.00109793, 5.4388e-05
1052, 4, 3, 0.015686, 0.016835, 0.016268,14.07, 0.00109793, 5.51286e-05
1052, 4, 3, 0.015695, 0.016948, 0.016313,14.07, 0.00109793, 5.43876e-05
1052, 4, 3, 0.015684, 0.016618, 0.016152,14.07, 0.00109793, 5.51225e-05
1052, 4, 3, 0.015683, 0.016918, 0.016279,14.07, 0.00109793, 5.51223e-05
1052, 4, 3, 0.015705, 0.017187, 0.016403,14.07, 0.00109793, 5.51278e-05
1052, 4, 3, 0.015694, 0.017030, 0.016350,14.07, 0.00109793, 5.43882e-05
1052, 4, 3, 0.015691, 0.217711, 0.116712,14.07, 0.00109793, 5.51292e-05
1052, 4, 3, 0.015670, 0.017127, 0.016421,14.07, 0.00109793, 5.51253e-05
1052, 4, 3, 0.015697, 0.017169, 0.016430,14.07, 0.00109793, 5.43889e-05
1052, 4, 3, 0.015685, 0.016770, 0.016243,14.07, 0.00109793, 5.51274e-05
1052, 4, 3, 0.015684, 0.016902, 0.016265,14.07, 0.00109793, 5.43886e-05
1052, 4, 3, 0.015685, 0.016673, 0.016172,14.07, 0.00109793, 5.51276e-05
1052, 4, 3, 0.015706, 0.017002, 0.016374,14.07, 0.00109793, 5.43882e-05
1052, 4, 3, 0.015690, 0.016855, 0.016280,14.07, 0.00109793, 5.51248e-05
1052, 4, 3, 0.015672, 0.016812, 0.016220,14.07, 0.00109793, 5.51279e-05
1052, 4, 3, 0.015676, 0.016865, 0.016262,14.07, 0.00109793, 5.51227e-05
1052, 4, 3, 0.015674, 0.016969, 0.016344,14.07, 0.00109793, 5.51251e-05
203163, 4, 3, 2.436088, 2.438062, 2.437020,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435793, 2.445969, 2.442670,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.436877, 2.445556, 2.439600,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435784, 2.437267, 2.436714,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435831, 2.437944, 2.436922,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435772, 2.437546, 2.436679,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435699, 2.437417, 2.436653,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435734, 2.437822, 2.436876,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435702, 2.437785, 2.436588,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435711, 2.438026, 2.436762,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435744, 2.438658, 2.436994,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435851, 2.437907, 2.436900,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.436012, 2.437706, 2.436852,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.436006, 2.438223, 2.436977,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435653, 2.437798, 2.436557,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435715, 2.438404, 2.436866,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435830, 2.437723, 2.436783,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435718, 2.437183, 2.436482,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435722, 2.437896, 2.436770,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435816, 2.437727, 2.436705,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.436116, 2.437823, 2.436929,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435773, 2.437791, 2.436801,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435727, 2.437119, 2.436647,595.13, 0.0206253, 2.73657e-05
203163, 4, 3, 2.435706, 2.439044, 2.437375,595.13, 0.0206253, 2.73657e-05
