Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
10420, 2, 3, 0.657358, 0.657907, 0.657633,2929.987074, 3076.396928, 3003.192001,2964.397774, 3234.296046, 3099.346910,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657331, 0.657851, 0.657591,2923.633490, 3076.369962, 3000.001726,2959.836334, 3233.063679, 3096.450007,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657395, 0.661627, 0.659511,2850.956094, 3077.297082, 2964.126588,2884.879295, 3235.811932, 3060.345613,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657167, 0.660112, 0.658639,2947.005347, 3004.675184, 2975.840265,2979.442087, 3155.881753, 3067.661920,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657281, 0.657908, 0.657594,2953.246045, 3060.763345, 3007.004695,2983.700639, 3217.723903, 3100.712271,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657016, 0.657628, 0.657322,2951.035248, 3058.426654, 3004.730951,2980.941407, 3216.890872, 3098.916139,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657308, 0.657798, 0.657553,2925.988317, 3074.930517, 3000.459417,2960.404033, 3234.339402, 3097.371717,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657533, 0.658101, 0.657817,2919.005133, 3072.463852, 2995.734492,2954.344088, 3231.826309, 3093.085199,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657480, 0.657978, 0.657729,2918.483150, 3072.430072, 2995.456611,2953.921467, 3232.302023, 3093.111745,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657369, 0.657876, 0.657622,2933.713068, 3075.692983, 3004.703026,2971.260409, 3233.476986, 3102.368697,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657749, 0.658341, 0.658045,2923.296919, 3074.235380, 2998.766150,2958.064228, 3234.817642, 3096.440935,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657417, 0.657981, 0.657699,2915.385340, 3073.753630, 2994.569485,2950.448877, 3232.661961, 3091.555419,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657624, 0.658130, 0.657877,2922.793278, 3074.932961, 2998.863120,2958.961787, 3232.485211, 3095.723499,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657580, 0.658252, 0.657916,2930.609485, 3077.818936, 3004.214210,2963.651194, 3234.065030, 3098.858112,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657433, 0.658044, 0.657738,2945.516901, 3061.880537, 3003.698719,2979.064710, 3219.206391, 3099.135551,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657514, 0.658142, 0.657828,2944.229015, 3059.031741, 3001.630378,2977.033559, 3217.608260, 3097.320910,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657596, 0.658107, 0.657852,2928.242339, 3075.710643, 3001.976491,2960.048250, 3234.236707, 3097.142478,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657303, 0.657895, 0.657599,2947.299538, 3061.666103, 3004.482820,2976.517236, 3220.254730, 3098.385983,2263.13, 0.000217376, 1.01102e-05
